"areaName","locationAbbr","utmEast","utmNorth","utmZone","defaultTimeZone","activeStart","activeEnd","lureName","visitID"
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2013-07-17 16:17:00,2013-07-29 16:51:18,"Fatty acid tablet",2419
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2013-07-17 16:17:00,2013-07-31 16:14:49,"Fatty acid tablet",2529
"Chicago, IL","D04-EVC1",436420,4649014,"16N","America/Chicago",2013-07-17 16:28:00,2013-07-29 16:36:25,"Fatty acid tablet",2416
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2013-07-17 16:44:00,2013-07-29 17:42:03,"Fatty acid tablet",2404
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2013-07-17 17:00:00,2013-07-29 18:50:18,"Fatty acid tablet",2401
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2013-07-17 17:15:00,2013-08-12 14:28:37,"Fatty acid tablet",2536
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2013-07-17 17:56:00,2013-07-31 17:39:24,"Fatty acid tablet",2344
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2013-07-17 18:22:00,2013-07-31 18:02:38,"Fatty acid tablet",2341
"Chicago, IL","J01-CLP1",445913,4640354,"16N","America/Chicago",2013-07-17 18:34:00,2013-07-31 18:14:02,"Fatty acid tablet",2353
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2013-07-17 21:43:00,2013-07-31 21:33:00,"Fatty acid tablet",2532
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2013-07-18 19:59:00,2013-07-29 19:06:45,"Fatty acid tablet",2410
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2013-07-18 20:22:00,2013-07-29 19:21:12,"Fatty acid tablet",2439
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2013-07-19 14:20:00,2013-08-02 13:43:30,"Fatty acid tablet",2457
"Chicago, IL","D02-MBS2",447546,4645939,"16N","America/Chicago",2013-07-19 14:52:00,2013-07-29 20:29:21,"Fatty acid tablet",2463
"Chicago, IL","D02-MDU1",447542,4646060,"16N","America/Chicago",2013-07-19 15:11:00,2013-07-29 20:37:18,"Fatty acid tablet",2460
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2014-01-01 06:00:00,2019-01-27 05:59:34,"Fatty acid tablet",1364
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2014-01-12 16:27:00,2014-01-26 15:44:53,"Fatty acid tablet",8423
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2014-01-12 19:52:00,2014-01-26 19:23:44,"Fatty acid tablet",8520
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2014-01-26 15:47:00,2014-02-09 15:24:33,"Fatty acid tablet",8424
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2014-01-26 19:21:00,2014-02-09 17:31:39,"Fatty acid tablet",8521
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2014-04-07 13:16:00,2014-04-24 13:12:58,"Fatty acid tablet",8139
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2014-04-07 13:28:00,2014-04-24 13:20:16,"Fatty acid tablet",8142
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2014-04-07 15:08:00,2014-04-24 14:46:56,"Fatty acid tablet",8124
"Chicago, IL","R04-MMW2",430931,4633766,"16N","America/Chicago",2014-04-08 14:06:00,2014-04-22 14:11:47,"Fatty acid tablet",7943
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2014-04-08 16:05:00,2014-04-23 15:06:39,"Fatty acid tablet",7609
"Chicago, IL","R06-OTB1",418834,4633860,"16N","America/Chicago",2014-04-08 16:40:00,2014-04-22 16:35:08,"Fatty acid tablet",7973
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2014-04-08 17:09:00,2014-04-23 16:30:46,"Fatty acid tablet",7586
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2014-04-08 20:33:00,2014-04-25 16:26:58,"Fatty acid tablet",7572
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2014-04-09 12:59:00,2014-04-23 12:13:49,"Fatty acid tablet",8069
"Chicago, IL","D03-MFP1",438554,4645949,"16N","America/Chicago",2014-04-09 16:06:00,2014-04-24 20:40:13,"Fatty acid tablet",7539
"Chicago, IL","S03-VIP1",437876,4628109,"16N","America/Chicago",2014-04-09 16:43:00,2014-04-23 14:55:23,"Fatty acid tablet",8078
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2014-04-09 18:13:00,2014-04-24 21:49:56,"Fatty acid tablet",7500
"Chicago, IL","D02-HUP1",441984,4639557,"16N","America/Chicago",2014-04-09 18:57:00,2014-04-24 14:23:49,"Fatty acid tablet",7473
"Chicago, IL","D04-ROS1",443025,4648618,"16N","America/Chicago",2014-04-10 13:15:00,2014-04-24 16:46:36,"Fatty acid tablet",7560
"Chicago, IL","D03-STB1",444847,4646615,"16N","America/Chicago",2014-04-10 15:30:00,2014-04-24 16:08:22,"Fatty acid tablet",7542
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2014-04-10 16:04:00,2014-05-08 15:27:14,"Fatty acid tablet",7480
"Chicago, IL","D02-MDU1",447542,4646060,"16N","America/Chicago",2014-04-10 16:33:00,2014-04-24 15:29:37,"Fatty acid tablet",7483
"Chicago, IL","R03-EUC1",434285,4635174,"16N","America/Chicago",2014-04-22 13:47:00,2014-05-07 13:32:20,"Fatty acid tablet",7935
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2014-04-22 18:13:00,2014-05-07 16:16:17,"Fatty acid tablet",7994
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2014-04-23 12:31:00,2014-05-06 13:02:44,"Fatty acid tablet",8067
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2014-04-23 13:40:00,2014-05-05 14:30:48,"Fatty acid tablet",7619
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2014-04-23 14:09:00,2014-05-06 14:23:59,"Fatty acid tablet",8064
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2014-04-23 14:52:00,2014-05-05 15:38:20,"Fatty acid tablet",7613
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2014-04-23 15:27:00,2014-05-06 15:37:40,"Fatty acid tablet",8085
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2014-04-23 16:32:00,2014-05-05 17:10:09,"Fatty acid tablet",7587
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2014-04-23 17:21:00,2014-05-06 17:28:18,"Fatty acid tablet",7651
"Chicago, IL","D06-KCG1",429421,4658994,"16N","America/Chicago",2014-04-23 18:44:00,2014-05-05 19:38:58,"Fatty acid tablet",7576
"Chicago, IL","D02-HUP1",441984,4639557,"16N","America/Chicago",2014-04-24 14:26:00,2014-04-29 19:17:14,"Fatty acid tablet",7474
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2014-04-24 18:01:00,2014-05-06 14:32:21,"Fatty acid tablet",7558
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2014-04-24 18:39:00,2014-05-06 14:50:05,"Fatty acid tablet",7546
"Chicago, IL","D04-FGP1",437490,4647531,"16N","America/Chicago",2014-04-24 19:58:00,2014-05-06 15:14:14,"Fatty acid tablet",7555
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2014-04-24 20:16:00,2014-05-06 15:28:58,"Fatty acid tablet",7534
"Chicago, IL","D03-CHP1",436807,4643667,"16N","America/Chicago",2014-04-24 21:11:00,2014-05-06 18:18:25,"Fatty acid tablet",7531
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2014-04-24 21:34:00,2014-05-06 18:37:41,"Fatty acid tablet",7507
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2014-04-24 21:51:00,2014-05-06 18:52:22,"Fatty acid tablet",7501
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2014-04-25 17:04:00,2014-05-06 14:00:43,"Fatty acid tablet",7567
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2014-04-25 17:19:00,2014-05-06 14:16:20,"Fatty acid tablet",7564
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2014-06-01 05:00:00,2014-08-01 05:00:00,"Fatty acid tablet",4053
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2014-06-23 11:38:00,2014-07-07 11:52:47,"Fatty acid tablet",3910
"Chicago, IL","S02-TNW1",450118,4630397,"16N","America/Chicago",2014-06-23 12:30:00,2014-07-07 13:16:19,"Fatty acid tablet",4047
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2014-06-23 12:54:00,2014-07-07 12:14:37,"Fatty acid tablet",4028
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2014-06-23 13:33:00,2014-07-07 12:43:52,"Fatty acid tablet",4050
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2014-06-23 13:51:00,2014-07-10 14:02:52,"Fatty acid tablet",3898
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2014-06-23 14:21:00,2014-07-10 15:43:29,"Fatty acid tablet",3901
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2014-06-23 14:29:00,2014-07-07 13:42:21,"Fatty acid tablet",3904
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2014-06-23 15:01:00,2014-07-07 13:56:54,"Fatty acid tablet",4041
"Chicago, IL","D09-CLG2",424105,4671322,"16N","America/Chicago",2014-06-23 15:27:00,2014-07-10 16:27:29,"Fatty acid tablet",3886
"Chicago, IL","S02-MCP1",443849,4630690,"16N","America/Chicago",2014-06-23 16:03:00,2014-07-07 14:32:59,"Fatty acid tablet",4035
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2014-06-23 16:12:00,2014-07-10 16:54:31,"Fatty acid tablet",3889
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2014-06-23 16:20:00,2014-06-30 21:29:22,"Fatty acid tablet",4031
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2014-06-23 16:37:00,2014-07-07 15:13:15,"Fatty acid tablet",4038
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2014-06-23 16:41:00,2014-07-10 17:22:31,"Fatty acid tablet",3877
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2014-06-23 16:55:00,2014-07-07 15:28:51,"Fatty acid tablet",4065
"Chicago, IL","D08-DAW3",426125,4664126,"16N","America/Chicago",2014-06-23 17:18:00,2014-07-10 18:28:58,"Fatty acid tablet",3883
"Chicago, IL","S03-VIP1",437876,4628109,"16N","America/Chicago",2014-06-23 17:26:00,2014-07-07 15:59:57,"Fatty acid tablet",4062
"Chicago, IL","S03-LCP1",437635,4629399,"16N","America/Chicago",2014-06-23 17:36:00,2014-07-07 16:07:03,"Fatty acid tablet",4056
"Chicago, IL","D08-DAW2",425502,4665194,"16N","America/Chicago",2014-06-23 17:38:00,2014-07-10 17:40:44,"Fatty acid tablet",3880
"Chicago, IL","D10-CAN2",422493,4676831,"16N","America/Chicago",2014-06-23 18:13:00,2014-07-10 19:20:00,"Fatty acid tablet",3895
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2014-06-23 18:39:00,2014-07-10 20:14:01,"Fatty acid tablet",3874
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2014-06-23 18:55:00,2014-07-07 17:20:26,"Fatty acid tablet",4068
"Chicago, IL","D07-BEC2",426629,4659103,"16N","America/Chicago",2014-06-23 19:05:00,2014-07-10 19:52:00,"Fatty acid tablet",3871
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2014-06-23 19:11:00,2014-07-07 17:32:11,"Fatty acid tablet",4074
"Chicago, IL","D07-ASC2",426640,4656804,"16N","America/Chicago",2014-06-23 19:29:00,2014-07-10 20:47:38,"Fatty acid tablet",3868
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2014-06-23 19:36:00,2014-07-07 17:47:57,"Fatty acid tablet",4071
"Chicago, IL","D06-KCG1",429421,4658994,"16N","America/Chicago",2014-06-23 19:57:00,2014-07-10 21:14:42,"Fatty acid tablet",3865
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2014-06-23 20:21:00,2014-07-07 22:00:44,"Fatty acid tablet",3916
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2014-06-23 20:35:00,2014-07-10 21:52:17,"Fatty acid tablet",3862
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2014-06-23 20:41:00,2014-07-07 18:52:53,"Fatty acid tablet",3913
"Chicago, IL","J01-CLP1",445913,4640354,"16N","America/Chicago",2014-06-23 20:54:00,2014-07-07 19:05:26,"Fatty acid tablet",3907
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2014-06-23 20:58:00,2014-07-10 22:23:03,"Fatty acid tablet",3859
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2014-06-23 22:12:00,2014-07-07 20:45:00,"Fatty acid tablet",4059
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2014-06-24 07:05:00,2014-07-09 10:14:49,"Fatty acid tablet",3812
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2014-06-24 09:45:00,2014-07-09 08:42:19,"Fatty acid tablet",3892
"Chicago, IL","J01-UIC1",446383,4635431,"16N","America/Chicago",2014-06-24 12:07:00,2014-07-08 12:05:20,"Fatty acid tablet",3928
"Chicago, IL","R02-DPG1",441926,4634510,"16N","America/Chicago",2014-06-24 12:33:00,2014-07-08 12:27:28,"Fatty acid tablet",3931
"Chicago, IL","D04-EVC2",436452,4649135,"16N","America/Chicago",2014-06-24 12:36:00,2014-07-09 13:05:36,"Fatty acid tablet",3842
"Chicago, IL","R02-FRP1",439183,4634676,"16N","America/Chicago",2014-06-24 12:50:00,2014-07-08 12:45:42,"Fatty acid tablet",3934
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2014-06-24 12:52:00,2014-07-09 13:19:42,"Fatty acid tablet",3839
"Chicago, IL","R03-CPG1",435929,4636259,"16N","America/Chicago",2014-06-24 13:15:00,2014-07-08 13:07:11,"Fatty acid tablet",3940
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2014-06-24 13:23:00,2014-07-09 13:44:23,"Fatty acid tablet",3856
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2014-06-24 13:42:00,2014-07-09 14:05:42,"Fatty acid tablet",3853
"Chicago, IL","R03-EUC1",434285,4635174,"16N","America/Chicago",2014-06-24 13:49:00,2014-07-08 13:37:30,"Fatty acid tablet",3943
"Chicago, IL","R03-MAP1",433295,4635416,"16N","America/Chicago",2014-06-24 14:03:00,2014-07-08 13:55:33,"Fatty acid tablet",3947
"Chicago, IL","R04-MMW2",430931,4633766,"16N","America/Chicago",2014-06-24 14:19:00,2014-07-08 14:12:38,"Fatty acid tablet",3950
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2014-06-24 14:31:00,2014-07-09 14:44:05,"Fatty acid tablet",3836
"Chicago, IL","R04-SCH1",429577,4634101,"16N","America/Chicago",2014-06-24 14:34:00,2014-07-08 14:27:34,"Fatty acid tablet",3953
"Chicago, IL","R05-STP1",427869,4637181,"16N","America/Chicago",2014-06-24 14:49:00,2014-07-08 14:39:57,"Fatty acid tablet",3962
"Chicago, IL","R05-GOC1",426715,4634340,"16N","America/Chicago",2014-06-24 15:05:00,2014-07-08 14:51:39,"Fatty acid tablet",3959
"Chicago, IL","R05-FMG1",424224,4633329,"16N","America/Chicago",2014-06-24 15:26:00,2014-07-08 15:11:46,"Fatty acid tablet",3956
"Chicago, IL","R06-YOW1",422550,4634509,"16N","America/Chicago",2014-06-24 16:10:00,2014-07-08 15:45:34,"Fatty acid tablet",3974
"Chicago, IL","R06-SLT1",420847,4635567,"16N","America/Chicago",2014-06-24 16:31:00,2014-07-08 16:03:39,"Fatty acid tablet",3968
"Chicago, IL","R06-SLT2",420606,4636302,"16N","America/Chicago",2014-06-24 16:45:00,2014-07-08 16:19:28,"Fatty acid tablet",3971
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2014-06-24 17:24:00,2014-07-09 18:56:42,"Fatty acid tablet",3815
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2014-06-24 17:40:00,2014-07-09 19:09:10,"Fatty acid tablet",3809
"Chicago, IL","R06-OTB1",418834,4633860,"16N","America/Chicago",2014-06-24 17:54:00,2014-07-08 16:30:57,"Fatty acid tablet",3965
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2014-06-24 18:06:00,2014-07-09 21:03:12,"Fatty acid tablet",3806
"Chicago, IL","R07-YHR1",417861,4635347,"16N","America/Chicago",2014-06-24 18:11:00,2014-07-08 17:35:07,"Fatty acid tablet",3983
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2014-06-24 18:28:00,2014-07-08 17:48:58,"Fatty acid tablet",3977
"Chicago, IL","R03-AUP1",436203,4637589,"16N","America/Chicago",2014-06-24 18:31:00,2014-07-08 18:21:00,"Fatty acid tablet",3937
"Chicago, IL","D02-HUP1",441984,4639557,"16N","America/Chicago",2014-06-24 18:45:00,2014-07-09 21:55:57,"Fatty acid tablet",3797
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2014-06-24 19:07:00,2014-07-09 19:22:00,"Fatty acid tablet",3847
"Chicago, IL","D03-MFP1",438554,4645949,"16N","America/Chicago",2014-06-24 21:06:00,2014-07-09 22:21:00,"Fatty acid tablet",3830
"Chicago, IL","S06-CBW1",425314,4619769,"16N","America/Chicago",2014-06-25 07:26:00,2014-07-09 18:19:22,"Fatty acid tablet",4086
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2014-06-25 08:07:00,2014-07-07 10:44:35,"Fatty acid tablet",3989
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2014-06-25 12:54:00,2014-07-09 13:09:05,"Fatty acid tablet",4122
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2014-06-25 13:16:00,2014-07-21 13:00:13,"Fatty acid tablet",4016
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2014-06-25 13:18:00,2014-07-09 13:27:12,"Fatty acid tablet",4125
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2014-06-25 13:36:00,2014-07-21 13:15:14,"Fatty acid tablet",4018
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2014-06-25 13:50:00,2014-07-09 13:45:50,"Fatty acid tablet",4119
"Chicago, IL","R10-WCP3",397958,4638235,"16N","America/Chicago",2014-06-25 14:09:00,2014-07-07 22:00:36,"Fatty acid tablet",4020
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2014-06-25 14:17:00,2014-07-09 14:12:19,"Fatty acid tablet",4116
"Chicago, IL","S09-ILC1",410923,4610519,"16N","America/Chicago",2014-06-25 14:42:00,2014-07-09 14:26:29,"Fatty acid tablet",4105
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2014-06-25 15:08:00,2014-07-09 15:03:46,"Fatty acid tablet",4113
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2014-06-25 15:22:00,2014-07-07 20:50:35,"Fatty acid tablet",4007
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2014-06-25 15:29:00,2014-07-09 15:20:44,"Fatty acid tablet",4107
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2014-06-25 15:50:00,2014-07-07 20:28:45,"Fatty acid tablet",4004
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2014-06-25 16:20:00,2014-07-07 20:02:05,"Fatty acid tablet",4010
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2014-06-25 16:29:00,2014-07-09 16:14:36,"Fatty acid tablet",4101
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2014-06-25 16:45:00,2014-07-07 19:44:06,"Fatty acid tablet",4013
"Chicago, IL","S08-WGL1",416857,4616262,"16N","America/Chicago",2014-06-25 16:55:00,2014-07-15 18:38:42,"Fatty acid tablet",4098
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2014-06-25 17:14:00,2014-07-07 19:22:48,"Fatty acid tablet",3992
"Chicago, IL","S07-WGL2",421471,4617014,"16N","America/Chicago",2014-06-25 17:27:00,2014-07-09 17:22:16,"Fatty acid tablet",4095
"Chicago, IL","S07-SAG1",422039,4616369,"16N","America/Chicago",2014-06-25 17:56:00,2014-07-09 17:43:35,"Fatty acid tablet",4089
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2014-06-25 18:19:00,2014-07-09 18:02:17,"Fatty acid tablet",4092
"Chicago, IL","S05-SFP2",428691,4623408,"16N","America/Chicago",2014-06-25 18:24:00,2014-07-09 17:05:52,"Fatty acid tablet",4083
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2014-06-25 18:32:00,2014-07-07 18:56:27,"Fatty acid tablet",3995
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2014-06-25 18:52:00,2014-07-07 18:12:13,"Fatty acid tablet",3998
"Chicago, IL","R08-WBK1",411883,4632753,"16N","America/Chicago",2014-06-25 19:31:00,2014-07-07 17:43:33,"Fatty acid tablet",4001
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2014-06-25 19:45:00,2014-07-09 18:34:48,"Fatty acid tablet",4080
"Chicago, IL","S05-LNC1",429760,4621558,"16N","America/Chicago",2014-06-25 19:59:00,2014-07-09 18:47:11,"Fatty acid tablet",4077
"Chicago, IL","R07-FSP1",415139,4633726,"16N","America/Chicago",2014-06-25 20:36:00,2014-07-07 23:03:50,"Fatty acid tablet",3986
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2014-06-26 14:16:00,2014-07-09 16:10:13,"Fatty acid tablet",3850
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2014-06-26 16:48:00,2014-07-09 19:43:59,"Fatty acid tablet",3800
"Chicago, IL","D02-MDU1",447542,4646060,"16N","America/Chicago",2014-06-26 18:29:00,2014-07-10 01:09:00,"Fatty acid tablet",3803
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2014-06-27 14:22:00,2014-07-25 15:04:16,"Fatty acid tablet",3801
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2014-07-07 10:45:00,2014-07-21 04:40:27,"Fatty acid tablet",3990
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2014-07-07 11:55:00,2014-07-24 12:04:09,"Fatty acid tablet",3911
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2014-07-07 12:15:00,2014-07-24 12:23:00,"Fatty acid tablet",4029
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2014-07-07 12:31:00,2014-07-24 12:36:53,"Fatty acid tablet",4054
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2014-07-07 12:45:00,2014-07-24 12:51:32,"Fatty acid tablet",4051
"Chicago, IL","S02-TNW1",450118,4630397,"16N","America/Chicago",2014-07-07 13:17:00,2014-07-24 13:15:53,"Fatty acid tablet",4048
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2014-07-07 13:44:00,2014-07-24 13:44:00,"Fatty acid tablet",3905
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2014-07-07 13:59:00,2014-07-18 02:40:50,"Fatty acid tablet",4042
"Chicago, IL","S02-MCP1",443849,4630690,"16N","America/Chicago",2014-07-07 14:35:00,2014-07-24 14:27:10,"Fatty acid tablet",4036
